index,year,iso_code,population,gdp,renewables_electricity,fossil_fuel_consumption,greenhouse_gas_emissions,energy_per_gdp
3384,2010,IRQ,31045367.0,297507194079.0,4.769999980926514,382.232177734375,30.15999984741211,1.318509578704834
3385,2011,IRQ,32161425.0,344220720679.0,3.400000095367432,395.7223205566406,34.5099983215332,1.1768622398376465
3386,2012,IRQ,33654843.0,392191319237.0,4.389999866485596,429.2476806640625,28.18000030517578,1.12522554397583
3387,2013,IRQ,35281987.0,422107689937.0,4.809999942779541,472.76068115234375,36.52999877929688,1.1500561237335205
3388,2014,IRQ,36550058.0,425222855485.0,2.990000009536743,469.3592834472656,44.540000915527344,1.1222240924835205
3389,2015,IRQ,37560535.0,436010743372.0,2.609999895095825,464.3084716796875,46.22999954223633,1.0809812545776367
3390,2016,IRQ,38469628.0,502280002568.0,3.430000066757202,495.5052795410156,53.130001068115234,1.004785418510437
3391,2017,IRQ,39337358.0,485207548291.0,2.240000009536743,592.5177001953125,62.400001525878906,1.2334131002426147
3392,2018,IRQ,40265629.0,508026800522.0,1.8799999952316284,616.8841552734375,67.12000274658203,1.2257020473480225
3393,2019,IRQ,41192172.0,537548265143.0,5.019999980926514,653.7476196289062,77.05999755859375,1.2423503398895264
3394,2020,IRQ,42116602.0,453147782672.0,4.539999961853027,582.84716796875,78.95999908447266,1.3125262260437012
3395,2021,IRQ,43071208.0,487935979007.0,3.7300000190734863,608.6928100585938,81.63999938964844,1.2674468755722046
3396,2022,IRQ,44070556.0,527639326800.0,3.0299999713897705,672.112060546875,92.19000244140624,1.2887673377990725
3397,2023,IRQ,45074055.0,527639326800.0,1.7599999904632568,713.258544921875,99.3499984741211,1.2887673377990725
3398,2024,IRQ,46042015.0,527639326800.0,2.430000066757202,732.214111328125,102.27999877929688,1.2887673377990725
3399,1990,IRL,3514015.0,66087470680.0,0.699999988079071,115.82530212402344,14.949999809265137,1.7837923765182495
3400,1991,IRL,3534258.0,67931954747.0,0.75,120.2557373046875,14.949999809265137,1.8027105331420896
3401,1992,IRL,3558417.0,71260987727.0,0.8299999833106995,120.58809661865234,14.949999809265137,1.7263126373291016
3402,1993,IRL,3576118.0,73767381672.0,0.7799999713897705,123.31961059570312,14.949999809265137,1.7030029296875
3403,1994,IRL,3590162.0,78958775461.0,0.9399999976158142,128.15890502929688,14.949999809265137,1.658277153968811
3404,1995,IRL,3610695.0,87444502170.0,0.7300000190734863,131.46510314941406,14.949999809265137,1.528063416481018
3405,1996,IRL,3638507.0,96380321753.0,0.7599999904632568,138.77410888671875,14.949999809265137,1.4633346796035769
3406,1997,IRL,3672287.0,108003078862.0,0.8100000023841858,143.31887817382812,14.949999809265137,1.3493152856826782
3407,1998,IRL,3711075.0,118588811316.0,1.1799999475479126,153.3256378173828,14.949999809265137,1.3222618103027344
3408,1999,IRL,3752938.0,132916954385.0,1.1299999952316284,162.1919708251953,14.949999809265137,1.2454181909561155
3409,2000,IRL,3802589.0,147722370991.0,1.190000057220459,169.82229614257812,14.949999809265137,1.173477292060852
3410,2001,IRL,3862981.0,158384851025.0,1.0399999618530271,180.12550354003906,15.770000457763672,1.1564712524414062
3411,2002,IRL,3928441.0,169226186783.0,1.3799999952316284,177.30067443847656,15.270000457763672,1.0716661214828491
3412,2003,IRL,3992935.0,177468844871.0,1.149999976158142,173.5289306640625,14.789999961853027,0.996539294719696
3413,2004,IRL,4066066.0,191402766075.0,1.409999966621399,176.31060791015625,14.899999618530272,0.942315936088562
3414,2005,IRL,4155283.0,204898243531.0,1.8899999856948853,182.75717163085935,15.18000030517578,0.9183778166770936
3415,2006,IRL,4268775.0,219162994472.0,2.5,187.1915283203125,15.15999984741211,0.8865293264389038
3416,2007,IRL,4393518.0,230371638354.0,2.8399999141693115,189.1266326904297,15.1899995803833,0.856548011302948
3417,2008,IRL,4485992.0,223067117042.0,3.640000104904175,185.5996551513672,15.470000267028809,0.8803584575653076
3418,2009,IRL,4533750.0,215181048184.0,4.159999847412109,164.1513214111328,13.619999885559082,0.8207579255104065
3419,2010,IRL,4559084.0,221852442105.0,3.7699999809265137,166.767333984375,13.479999542236328,0.8036893606185913
3420,2011,IRL,4579603.0,224397469453.0,5.5,154.08609008789062,12.399999618530272,0.758750319480896
3421,2012,IRL,4600135.0,217871560184.0,5.320000171661377,151.88002014160156,13.119999885559082,0.768657386302948
3422,2013,IRL,4624686.0,222738952818.0,5.710000038146973,148.26995849609375,11.859999656677246,0.7407655715942383
3423,2014,IRL,4658236.0,236178350686.0,6.46999979019165,145.66513061523438,11.539999961853027,0.6967320442199707
3424,2015,IRL,4702497.0,249955928768.0,7.96999979019165,151.0933380126953,12.369999885559082,0.6957746148109436
3425,2016,IRL,4753506.0,255118282428.0,7.610000133514404,159.87277221679688,13.40999984741211,0.7130394577980042
3426,2017,IRL,4810258.0,266528546717.0,9.010000228881836,156.51605224609375,12.4399995803833,0.6855925917625427
3427,2018,IRL,4872559.0,282500483309.0,10.34000015258789,157.23678588867188,11.25,0.6614248156547546
3428,2019,IRL,4933493.0,294503693886.0,11.949999809265137,153.61598205566406,9.630000114440918,0.6376698613166809
3429,2020,IRL,4982602.0,274762344680.0,13.649999618530272,138.18701171875,9.359999656677246,0.6426753997802734
3430,2021,IRL,5028428.0,287639621097.0,11.760000228881836,146.44996643066406,11.170000076293944,0.6253721714019775
3431,2022,IRL,5110015.0,308390920561.0,13.25,148.70623779296875,11.18000030517578,0.604594886302948
3432,2023,IRL,5196629.0,308390920561.0,14.279999732971191,139.36878967285156,8.90999984741211,0.604594886302948
3433,2024,IRL,5255016.0,308390920561.0,14.460000038146973,139.85874938964844,8.420000076293945,0.604594886302948
3434,2025,IRL,5308035.0,308390920561.0,14.899999618530272,139.85874938964844,7.940000057220459,0.604594886302948
3435,1990,ISR,4544995.0,93268265028.0,0.003000000026077,129.1264190673828,33.88999938964844,1.3845577239990234
3436,1991,ISR,4779892.0,97235343963.0,0.006000000052154,131.2598876953125,33.88999938964844,1.3501018285751345
3437,1992,ISR,4957240.0,103860017405.0,0.0289999991655349,153.11082458496094,33.88999938964844,1.4750293493270874
3438,1993,ISR,5086041.0,107424032339.0,0.0260000005364418,166.28948974609375,33.88999938964844,1.5486886501312256
3439,1994,ISR,5216697.0,114572102371.0,0.0230000000447034,173.50096130371094,33.88999938964844,1.5149322748184204
3440,1995,ISR,5354734.0,125219738356.0,0.025000000372529,195.13442993164065,33.88999938964844,1.5589264631271362
3441,1996,ISR,5499555.0,131748252991.0,0.0240000002086162,202.2259063720703,33.88999938964844,1.535480499267578
3442,1997,ISR,5646476.0,136529502967.0,0.025000000372529,221.1389923095703,33.88999938964844,1.6202572584152222
3443,1998,ISR,5790143.0,141524295423.0,0.025000000372529,232.71966552734372,33.88999938964844,1.644901990890503
3444,1999,ISR,5946079.0,146070391087.0,0.032999999821186,241.17413330078125,33.88999938964844,1.6517494916915894
3445,2000,ISR,6111194.0,158656383479.0,0.0299999993294477,227.2794647216797,33.88999938964844,1.4331042766571045
3446,2001,ISR,6259977.0,158567053954.0,0.0199999995529651,227.1536865234375,35.4900016784668,1.4329109191894531
3447,2002,ISR,6387714.0,158018046039.0,0.0299999993294477,231.5718994140625,36.93000030517578,1.4668104648590088
3448,2003,ISR,6502821.0,159162904545.0,0.0399999991059303,238.5914001464844,38.13999938964844,1.5005757808685305
3449,2004,ISR,6615084.0,166466423998.0,0.0399999991059303,243.2535095214844,38.0,1.4626915454864502
3450,2005,ISR,6728212.0,172697410123.0,0.0399999991059303,244.35601806640625,38.70000076293945,1.4166367053985596
3451,2006,ISR,6844029.0,181910800706.0,0.0199999995529651,245.788818359375,39.61000061035156,1.3520896434783936
3452,2007,ISR,6962456.0,192596811708.0,0.0199999995529651,254.92784118652344,41.91999816894531,1.3244493007659912
3453,2008,ISR,7082621.0,197785749719.0,0.0399999991059303,262.2423095703125,43.06999969482422,1.326826810836792
3454,2009,ISR,7206096.0,199771084186.0,0.0900000035762786,254.56407165527344,41.2599983215332,1.2762407064437866
3455,2010,ISR,7336735.0,210327630432.0,0.1700000017881393,264.4486999511719,43.369998931884766,1.260218620300293
3456,2011,ISR,7471023.0,220210380263.0,0.3000000119209289,269.0664978027344,44.369998931884766,1.2263811826705933
3457,2012,ISR,7607781.0,225909436249.0,0.4900000095367431,281.2371826171875,48.0,1.2515079975128174
3458,2013,ISR,7749369.0,235885601546.0,0.5699999928474426,265.5349426269531,44.13999938964844,1.132681369781494
3459,2014,ISR,7897173.0,245129958334.0,0.959999978542328,257.8988037109375,42.93000030517578,1.063199758529663
3460,2015,ISR,8052916.0,251223879854.0,1.2200000286102295,271.3341064453125,44.4900016784668,1.0947552919387815
3461,2016,ISR,8210006.0,262584215516.0,1.7000000476837158,275.3910827636719,44.369998931884766,1.0684967041015625
3462,2017,ISR,8361796.0,273812314306.0,1.690000057220459,280.4081420898437,44.04999923706055,1.0433624982833862
3463,2018,ISR,8510067.0,284956472967.0,1.8799999952316284,286.3857116699219,44.41999816894531,1.0254602432250977
3464,2019,ISR,8657466.0,296799271432.0,3.509999990463257,292.2480163574219,46.09999847412109,1.015858173370361
3465,2020,ISR,8800380.0,291287719910.0,4.440000057220459,273.0129699707031,44.75,0.978878915309906
3466,2021,ISR,8942925.0,316373426613.0,5.820000171661377,276.9688720703125,44.20000076293945,0.9231001138687134
3467,2022,ISR,9103143.0,336722563455.0,7.46999979019165,290.3521728515625,44.84000015258789,0.9142184853553772
3468,2023,ISR,9256311.0,336722563455.0,9.130000114440918,260.853515625,43.27000045776367,0.9142184853553772
3469,2024,ISR,9387015.0,336722563455.0,11.100000381469728,249.1377868652344,43.459999084472656,0.9142184853553772
3470,2025,ISR,9517182.0,336722563455.0,13.899999618530272,249.1377868652344,40.45000076293945,0.9142184853553772
3471,1990,ITA,57031457.0,1475485283347.0,34.900001525878906,2049.394287109375,135.4199981689453,1.4586585760116575
3472,1991,ITA,57075394.0,1509175668697.0,45.52999877929688,1956.4124755859373,135.4199981689453,1.3853366374969482
3473,1992,ITA,57124993.0,1531924051790.0,45.77000045776367,1966.1243896484373,135.4199981689453,1.3715211153030396
3474,1993,ITA,57170762.0,1529550155063.0,45.220001220703125,1935.550048828125,135.4199981689453,1.3525954484939575
3475,1994,ITA,57420136.0,1573414707872.0,48.25,1921.91162109375,135.4199981689453,1.3119122982025146
3476,1995,ITA,57403342.0,1630199200435.0,41.459999084472656,2045.24609375,135.4199981689453,1.3295776844024658
3477,1996,ITA,57162098.0,1662793011167.0,46.220001220703125,2040.0291748046875,135.4199981689453,1.3088490962982178
3478,1997,ITA,57189272.0,1705188033729.0,46.18999862670898,2061.3466796875,135.4199981689453,1.288798451423645
3479,1998,ITA,57215190.0,1744897501196.0,46.47999954223633,2064.94482421875,135.4199981689453,1.2619998455047607
3480,1999,ITA,57240796.0,1784529161518.0,51.31999969482422,2063.412353515625,135.4199981689453,1.2411617040634155
3481,2000,ITA,57272200.0,1863751547560.0,50.869998931884766,1949.863037109375,135.4199981689453,1.126802682876587
3482,2001,ITA,57305760.0,1910272015654.0,54.34999847412109,1937.066162109375,135.58999633789062,1.0975700616836548
3483,2002,ITA,57420636.0,1929301903714.0,48.310001373291016,1960.268310546875,145.1699981689453,1.0892467498779297
3484,2003,ITA,57739697.0,1947667703883.0,46.86000061035156,2033.7752685546875,149.7899932861328,1.114179611206055
3485,2004,ITA,58176736.0,1994293720592.0,53.869998931884766,2065.801513671875,150.0800018310547,1.1155107021331787
3486,2005,ITA,58519696.0,2029243417217.0,48.43000030517578,2081.253173828125,150.30999755859375,1.0954477787017822
3487,2006,ITA,58754434.0,2086553648584.0,50.63999938964844,2074.358642578125,154.8699951171875,1.0648486614227295
3488,2007,ITA,59108723.0,2134371774096.0,47.720001220703125,2037.0032958984373,154.5399932861328,1.0191664695739746
3489,2008,ITA,59561687.0,2129113318512.0,58.15999984741211,1976.7550048828125,151.27000427246094,1.0098541975021362
3490,2009,ITA,59904016.0,2029023036275.0,69.26000213623047,1785.9722900390625,131.32000732421875,0.9831380844116212
3491,2010,ITA,60164212.0,2080545936781.0,76.97000122070312,1829.21044921875,132.42999267578125,0.9912158250808716
3492,2011,ITA,60367882.0,2110883320816.0,82.94999694824219,1771.6158447265625,132.9499969482422,0.9571305513381958
3493,2012,ITA,60531522.0,2047959835066.0,92.22000122070312,1686.5015869140625,129.3699951171875,0.9570378065109252
3494,2013,ITA,60653864.0,2010255414011.0,112.0,1536.0894775390625,114.11000061035156,0.9267790913581848
3495,2014,ITA,60664169.0,2010164047423.0,120.68000030517578,1468.6231689453125,104.88999938964844,0.9035660624504088
3496,2015,ITA,60575314.0,2025809415322.0,108.88999938964844,1522.6768798828125,111.51000213623048,0.907521426677704
3497,2016,ITA,60478103.0,2052012434345.0,108.01000213623048,1523.9786376953125,111.4000015258789,0.8940189480781555
3498,2017,ITA,60390317.0,2086237040647.0,103.88999938964844,1549.2525634765625,114.73999786376952,0.8856260180473328
3499,2018,ITA,60277496.0,2105551772855.0,114.41000366210938,1532.7171630859375,104.9499969482422,0.8832751512527466
3500,2019,ITA,60130136.0,2115725732767.0,115.83000183105467,1509.498291015625,101.87999725341795,0.8696555495262146
3501,2020,ITA,59912763.0,1925751927111.0,116.9000015258789,1331.033203125,92.51000213623048,0.8637782335281372
3502,2021,ITA,59729353.0,2060299944789.0,116.33000183105467,1453.9876708984375,96.80999755859376,0.8664474487304688
3503,2022,ITA,59619106.0,2136009300257.0,100.45999908447266,1467.79345703125,105.86000061035156,0.8218432664871216
3504,2023,ITA,59499452.0,2136009300257.0,116.5199966430664,1353.621337890625,84.54000091552734,0.8218432664871216
3505,2024,ITA,59342870.0,2136009300257.0,134.24000549316406,1329.927490234375,75.29000091552734,0.8218432664871216
3506,2025,ITA,59146263.0,2136009300257.0,129.11000061035156,1329.927490234375,75.37999725341797,0.8218432664871216
3507,1990,JAM,2379880.0,14169709989.0,0.3100000023841858,0.0,4.289999961853027,2.093348741531372
3508,1991,JAM,2400873.0,14561139268.0,0.3100000023841858,0.0,4.289999961853027,2.125452995300293
3509,1992,JAM,2424698.0,15185307675.0,0.3100000023841858,0.0,4.289999961853027,2.2075295448303223
3510,1993,JAM,2449913.0,15692820704.0,0.3100000023841858,0.0,4.289999961853027,2.171104431152344
3511,1994,JAM,2475225.0,16160332925.0,0.3100000023841858,0.0,4.289999961853027,2.171700954437256
3512,1995,JAM,2500152.0,16727506200.0,0.3100000023841858,0.0,4.289999961853027,2.342271089553833
3513,1996,JAM,2524470.0,16930975718.0,0.3100000023841858,0.0,4.289999961853027,2.384547233581543
3514,1997,JAM,2547853.0,16827001355.0,0.3100000023841858,0.0,4.289999961853027,2.505370140075684
3515,1998,JAM,2569740.0,16799001649.0,0.3100000023841858,0.0,4.289999961853027,2.5658562183380127
3516,1999,JAM,2589796.0,17139281457.0,0.3100000023841858,0.0,4.289999961853027,2.575467109680176
3517,2000,JAM,2607827.0,17441468822.0,0.3100000023841858,0.0,4.289999961853027,2.4819910526275635
3518,2001,JAM,2624410.0,17823908809.0,0.2300000041723251,0.0,4.360000133514404,2.4675581455230717
3519,2002,JAM,2640582.0,18032751164.0,0.1500000059604644,0.0,4.489999771118164,2.4154372215271
3520,2003,JAM,2656629.0,18718066744.0,0.1800000071525573,0.0,4.619999885559082,2.4231271743774414
3521,2004,JAM,2672227.0,18987080266.0,0.2300000041723251,0.0,4.639999866485596,2.3323516845703125
3522,2005,JAM,2687070.0,19174940176.0,0.270000010728836,0.0,4.760000228881836,2.3784255981445312
3523,2006,JAM,2700973.0,19747242374.0,0.2800000011920929,0.0,4.769999980926514,2.6388227939605717
3524,2007,JAM,2713808.0,20046356418.0,0.3000000119209289,0.0,3.809999942779541,2.650569438934326
3525,2008,JAM,2725633.0,19893168382.0,0.2599999904632568,0.0,2.619999885559082,2.263002634048462
3526,2009,JAM,2737001.0,19223460566.0,0.3300000131130218,0.0,2.7100000381469727,1.8527246713638303
3527,2010,JAM,2748573.0,18949004011.0,0.3300000131130218,0.0,2.6600000858306885,1.7269915342330933
3528,2011,JAM,2760493.0,19220287418.0,0.3799999952316284,0.0,2.650000095367432,1.8008832931518557
3529,2012,JAM,2772432.0,19123987392.0,0.4399999976158142,0.0,2.5899999141693115,1.7000035047531128
3530,2013,JAM,2783689.0,19166827044.0,0.4000000059604645,0.0,2.5899999141693115,1.8453385829925537
3531,2014,JAM,2793756.0,19277035737.0,0.4199999868869781,0.0,2.559999942779541,1.8030898571014404
3532,2015,JAM,2802536.0,19444553127.0,0.4399999976158142,0.0,2.569999933242798,1.847325682640076
3533,2016,JAM,2809919.0,19735837824.0,0.550000011920929,0.0,2.640000104904175,1.885009169578552
3534,2017,JAM,2815765.0,19869841700.0,0.5099999904632568,0.0,2.539999961853028,1.655200481414795
3535,2018,JAM,2820103.0,20232863013.0,0.5799999833106995,0.0,2.2100000381469727,1.8404465913772583
3536,2019,JAM,2823275.0,20429119874.0,0.5899999737739563,0.0,2.650000095367432,2.018467664718628
3537,2020,JAM,2830745.0,18402554628.0,0.5899999737739563,0.0,2.369999885559082,1.5756295919418335
3538,2021,JAM,2837680.0,19249256856.0,0.5799999833106995,0.0,2.4200000762939453,1.6550883054733276
3539,2022,JAM,2839150.0,20019224153.0,0.5799999833106995,0.0,2.5199999809265137,1.669795274734497
3540,2023,JAM,2839785.0,20019224153.0,0.5799999833106995,0.0,2.690000057220459,1.669795274734497
3541,2024,JAM,2839182.0,20019224153.0,0.6200000047683716,0.0,2.7699999809265137,1.669795274734497
3542,1990,JPN,123399767.0,3699821545804.0,98.23612213134766,4339.6474609375,466.7300109863281,1.4012256860733032
3543,1991,JPN,123889870.0,3824677506935.0,106.06785583496094,4455.58447265625,466.7300109863281,1.4023425579071045
3544,1992,JPN,124383707.0,3856515730401.0,91.9066162109375,4536.533203125,466.7300109863281,1.407045602798462
3545,1993,JPN,124839955.0,3860865231367.0,104.16283416748048,4504.009765625,466.7300109863281,1.4289487600326538
3546,1994,JPN,125286861.0,3893220587047.0,77.96449279785156,4752.9853515625,466.7300109863281,1.468808889389038
3547,1995,JPN,125672659.0,3997430939864.0,93.12860107421876,4820.2158203125,466.7300109863281,1.478926181793213
3548,1996,JPN,125975304.0,4118875121023.0,92.47710418701172,4912.34375,466.7300109863281,1.463849663734436
3549,1997,JPN,126265926.0,4160709430865.0,102.97489166259766,4928.64697265625,466.7300109863281,1.477383732795715
3550,1998,JPN,126549182.0,4111245191910.0,105.40194702148438,4810.50146484375,466.7300109863281,1.4714961051940918
3551,1999,JPN,126801566.0,4098283065888.0,100.53319549560548,4943.9130859375,466.7300109863281,1.4991670846939087
3552,2000,JPN,127027794.0,4209651870326.0,101.02999877929688,5046.458984375,466.7300109863281,1.4854729175567627
3553,2001,JPN,127260144.0,4224163277272.0,98.31999969482422,4990.4482421875,459.2699890136719,1.4643619060516355
3554,2002,JPN,127484599.0,4226576076119.0,98.63999938964844,4994.4814453125,478.4299926757813,1.4588395357131958
3555,2003,JPN,127671254.0,4288493482445.0,112.12999725341795,5193.6201171875,520.4199829101562,1.437080979347229
3556,2004,JPN,127815769.0,4380398118363.0,112.43000030517578,5128.46728515625,504.8299865722656,1.4261503219604492
3557,2005,JPN,127913331.0,4450600710060.0,102.79000091552734,5248.7294921875,532.489990234375,1.4276580810546875
3558,2006,JPN,127997247.0,4514225078439.0,114.47000122070312,5173.46728515625,520.75,1.4035857915878296
3559,2007,JPN,128087683.0,4590814009043.0,101.76000213623048,5223.9130859375,554.8800048828125,1.3669517040252686
3560,2008,JPN,128155992.0,4542408020234.0,101.9800033569336,5185.779296875,574.3599853515625,1.3556872606277466
3561,2009,JPN,128192471.0,4298103109270.0,97.27999877929688,4607.45068359375,512.6799926757812,1.308096170425415
3562,2010,JPN,128185273.0,4480295644398.0,118.23999786376952,4866.4228515625,516.3599853515625,1.3354406356811523
3563,2011,JPN,128096430.0,4468738319171.0,113.5,4915.310546875,558.0,1.268723726272583
3564,2012,JPN,127928283.0,4530172048567.0,111.33000183105467,5252.0546875,658.0700073242188,1.239530086517334
3565,2013,JPN,127723642.0,4621006950566.0,120.5500030517578,5197.576171875,648.2000122070312,1.2067111730575562
3566,2014,JPN,127486601.0,4634693421103.0,133.89999389648438,5056.037109375,628.6300048828125,1.1719858646392822
3567,2015,JPN,127275868.0,4707025000790.0,154.02000427246094,4920.43115234375,595.4600219726562,1.139416217803955
3568,2016,JPN,127159950.0,4742508721138.0,151.77000427246094,4828.763671875,603.1599731445312,1.1166704893112185
3569,2017,JPN,127064686.0,4821960242931.0,163.3000030517578,4829.47314453125,600.9199829101562,1.110377550125122
3570,2018,JPN,126913432.0,4852985093686.0,175.33999633789062,4711.591796875,586.3699951171875,1.095752477645874
3571,2019,JPN,126699421.0,4833467877373.0,176.41000366210938,4556.2841796875,553.5399780273438,1.0769907236099243
3572,2020,JPN,126304533.0,4626661481209.0,193.02999877929688,4189.54443359375,533.5700073242188,1.042920470237732
3573,2021,JPN,125679342.0,4725883595048.0,208.13999938964844,4308.3505859375,532.3300170898438,1.0642894506454468
3574,2022,JPN,124997585.0,4774494846664.0,213.19000244140625,4286.361328125,540.6799926757812,1.0465550422668457
3575,2023,JPN,124370947.0,4774494846664.0,222.8600006103516,4058.88232421875,495.760009765625,1.0465550422668457
3576,2024,JPN,123753041.0,4774494846664.0,233.1100006103516,3950.880859375,491.3500061035156,1.0465550422668457
3577,2025,JPN,123103480.0,4774494846664.0,242.72999572753903,3950.880859375,491.510009765625,1.0465550422668457
3578,1990,JOR,3621915.0,19715854104.0,0.0399999991059303,0.0,4.849999904632568,2.136202096939087
3579,1991,JOR,3915152.0,21426578689.0,0.0399999991059303,0.0,4.849999904632568,1.8644814491271973
3580,1992,JOR,4127699.0,24977190661.0,0.0399999991059303,0.0,4.849999904632568,1.8845572471618648
3581,1993,JOR,4348018.0,25755431445.0,0.0399999991059303,0.0,4.849999904632568,1.8074376583099363
3582,1994,JOR,4561409.0,26713865287.0,0.0399999991059303,0.0,4.849999904632568,2.00342321395874
3583,1995,JOR,4752097.0,28214801077.0,0.0399999991059303,0.0,4.849999904632568,1.9880805015563965
3584,1996,JOR,4912518.0,29005289260.0,0.0399999991059303,0.0,4.849999904632568,2.078211784362793
3585,1997,JOR,5046287.0,30403319446.0,0.0399999991059303,0.0,4.849999904632568,1.91633939743042
3586,1998,JOR,5164290.0,31929861575.0,0.0399999991059303,0.0,4.849999904632568,1.9518609046936035
3587,1999,JOR,5276450.0,33702407072.0,0.0399999991059303,0.0,4.849999904632568,1.868241548538208
3588,2000,JOR,5386945.0,35825242090.0,0.0399999991059303,0.0,4.849999904632568,1.8494304418563845
3589,2001,JOR,5498900.0,38405924481.0,0.0399999991059303,0.0,4.960000038146973,1.6561777591705322
3590,2002,JOR,5616077.0,41327374100.0,0.050000000745058,0.0,5.329999923706055,1.6143345832824707
3591,2003,JOR,5741837.0,43669159351.0,0.050000000745058,0.0,5.28000020980835,1.6690294742584229
3592,2004,JOR,5882066.0,47936969925.0,0.0599999986588954,0.0,6.010000228881836,1.65155029296875
3593,2005,JOR,6029597.0,52217618202.0,0.0599999986588954,0.0,6.489999771118164,1.6461389064788818
3594,2006,JOR,6427377.0,59977821392.0,0.0599999986588954,0.0,7.550000190734863,1.482094645500183
3595,2007,JOR,6827235.0,68285595085.0,0.0700000002980232,0.0,8.760000228881836,1.2516576051712036
3596,2008,JOR,6989874.0,72788636146.0,0.0700000002980232,0.0,9.68000030517578,1.1310604810714722
3597,2009,JOR,7141763.0,76172493182.0,0.0700000002980232,0.0,9.800000190734863,1.1241599321365356
3598,2010,JOR,7297046.0,77493873619.0,0.0700000002980232,0.0,10.050000190734863,1.1501370668411257
3599,2011,JOR,7480431.0,79441955134.0,0.0599999986588954,0.0,9.729999542236328,1.1750524044036863
3600,2012,JOR,7587133.0,81371594307.0,0.0700000002980232,0.0,10.970000267028809,1.2173417806625366
3601,2013,JOR,7991812.0,83495396478.0,0.0599999986588954,0.0,11.470000267028809,1.178160548210144
3602,2014,JOR,8791715.0,86320876820.0,0.0700000002980232,0.0,12.020000457763672,1.1692874431610107
3603,2015,JOR,9544730.0,88475445240.0,0.2300000041723251,0.0,12.710000038146973,1.2293684482574463
3604,2016,JOR,10006369.0,90239641982.0,0.8600000143051147,0.0,12.979999542236328,1.2730292081832886
3605,2017,JOR,10234227.0,92472176531.0,1.399999976158142,0.0,13.369999885559082,1.276058316230774
3606,2018,JOR,10462310.0,94246709824.0,2.1600000858306885,0.0,12.649999618530272,1.1988413333892822
3607,2019,JOR,10671893.0,96062846478.0,2.9600000381469727,0.0,12.25,1.1524593830108645
3608,2020,JOR,10865232.0,94554674762.0,3.920000076293945,0.0,11.729999542236328,1.0448192358016968
3609,2021,JOR,11066356.0,96661338596.0,4.909999847412109,0.0,11.539999961853027,1.0527344942092896
3610,2022,JOR,11256269.0,99281825499.0,5.21999979019165,0.0,12.170000076293944,1.12060284614563
3611,2023,JOR,11439220.0,99281825499.0,5.21999979019165,0.0,12.890000343322754,1.12060284614563
3612,2024,JOR,11552885.0,99281825499.0,5.699999809265137,0.0,12.539999961853027,1.12060284614563
3613,1990,KAZ,17154060.0,194940979656.0,7.366000175476074,837.6442260742188,40.34000015258789,4.408644199371338
3614,1991,KAZ,17278604.0,174429524072.0,7.199999809265137,835.7171630859375,40.34000015258789,4.92197322845459
3615,1992,KAZ,17332624.0,166043944401.0,6.866000175476074,825.8560180664062,40.34000015258789,5.103922367095947
3616,1993,KAZ,17274487.0,151572718863.0,7.629000186920166,724.3282470703125,40.34000015258789,4.935938835144043
3617,1994,KAZ,17043775.0,133221794942.0,9.178999900817873,638.2005004882812,40.34000015258789,5.002343654632568
3618,1995,KAZ,16730541.0,122950929776.0,8.331000328063965,573.8555908203125,40.34000015258789,4.869552612304688
3619,1996,KAZ,16416036.0,124225924285.0,7.330999851226807,499.273681640625,40.34000015258789,4.19559907913208
3620,1997,KAZ,16043250.0,127005576762.0,6.499000072479248,439.5081176757813,40.34000015258789,3.618567943572998
3621,1998,KAZ,15647789.0,125251820898.0,6.140999794006348,414.59326171875,40.34000015258789,3.457058906555176
3622,1999,KAZ,15455877.0,129322680226.0,6.131999969482422,388.8285827636719,40.34000015258789,3.1468636989593506
3623,2000,KAZ,15501108.0,142758090799.0,7.53000020980835,347.4781494140625,40.34000015258789,2.5900275707244877
3624,2001,KAZ,15575550.0,162896083567.0,8.079999923706055,392.4509887695313,43.400001525878906,2.5549521446228027
3625,2002,KAZ,15656680.0,179807015103.0,8.890000343322754,397.99652099609375,45.220001220703125,2.3577702045440674
3626,2003,KAZ,15747377.0,197584132991.0,8.619999885559082,439.6785278320313,50.68999862670898,2.351862668991089
3627,2004,KAZ,15850164.0,217713169930.0,8.0600004196167,467.40618896484375,54.43000030517578,2.253527879714966
3628,2005,KAZ,15968118.0,240059743236.0,7.860000133514404,482.1304321289063,55.130001068115234,2.1020822525024414
3629,2006,KAZ,16103718.0,267135182235.0,7.769999980926514,521.2872314453125,57.66999816894531,2.034140586853028
3630,2007,KAZ,16257212.0,292456722644.0,8.170000076293945,579.7822265625,61.4900016784668,2.061460018157959
3631,2008,KAZ,16426527.0,303717015928.0,7.460000038146973,614.469970703125,66.86000061035156,2.0921859741210938
3632,2009,KAZ,16619851.0,309012285175.0,6.880000114440918,549.794677734375,66.81999969482422,1.841370105743408
3633,2010,KAZ,16836808.0,333341740713.0,8.020000457763672,588.9295043945312,69.05999755859375,1.8335394859313965
3634,2011,KAZ,17065996.0,360244945296.0,7.880000114440918,672.267822265625,72.87000274658203,1.9265103340148928
3635,2012,KAZ,17306115.0,378260779954.0,7.639999866485596,708.9050903320312,77.2699966430664,1.9294979572296145
3636,2013,KAZ,17556502.0,400574375261.0,7.730000019073486,710.5213623046875,79.16999816894531,1.826391100883484
